Date,Electricity_Price_EUR_per_MWh
2018-06-14,39.36
2018-06-15,42.58
2018-06-16,37.72
2018-06-17,29.8
2018-06-18,39.93
2018-06-19,41.21
2018-06-20,40.91
2018-06-21,31.89
2018-06-22,28.33
2018-06-23,30.29
2018-06-24,33.68
2018-06-25,40.56
2018-06-26,42.38
2018-06-27,41.31
2018-06-28,40.15
2018-06-29,40.06
2018-06-30,37.52
2018-07-01,32.5
2018-07-02,41.94
2018-07-03,42.82
2018-07-04,44.33
2018-07-05,43.56
2018-07-06,41.59
2018-07-07,33.86
2018-07-08,35.04
2018-07-09,41.1
2018-07-10,44.25
2018-07-11,44.08
2018-07-12,44.34
2018-07-13,43.32
2018-07-14,41.72
2018-07-15,40.6
2018-07-16,44.55
2018-07-17,43.69
2018-07-18,42.59
2018-07-19,43.73
2018-07-20,44.51
2018-07-21,42.75
2018-07-22,41.02
2018-07-23,45.19
2018-07-24,46.17
2018-07-25,46.81
2018-07-26,45.17
2018-07-27,44.46
2018-07-28,40.92
2018-07-29,40.29
2018-07-30,45.24
2018-07-31,45.91
2018-08-01,45.88
2018-08-02,47.66
2018-08-03,49.16
2018-08-04,43.17
2018-08-05,42.88
2018-08-06,49.33
2018-08-07,49.72
2018-08-08,45.86
2018-08-09,44.4
2018-08-10,40.99
2018-08-11,39.94
2018-08-12,39.14
2018-08-13,45.71
2018-08-14,45.24
2018-08-15,44.47
2018-08-16,45.79
2018-08-17,46.96
2018-08-18,44.44
2018-08-19,42.36
2018-08-20,46.71
2018-08-21,50.86
2018-08-22,50.6
2018-08-23,49.38
2018-08-24,46.76
2018-08-25,44.15
2018-08-26,41.18
2018-08-27,41.57
2018-08-28,50.83
2018-08-29,48.93
2018-08-30,46.53
2018-08-31,50.13
2018-09-01,47.29
2018-09-02,44.19
2018-09-03,49.71
2018-09-04,51.04
2018-09-05,51.01
2018-09-06,50.44
2018-09-07,48.76
2018-09-08,42.8
2018-09-09,42.31
2018-09-10,50.01
2018-09-11,46.57
2018-09-12,49.83
2018-09-13,53.36
2018-09-14,49.87
2018-09-15,43.81
2018-09-16,40.98
2018-09-17,49.1
2018-09-18,46.7
2018-09-19,46.39
2018-09-20,46.9
2018-09-21,36.73
2018-09-22,31.1
2018-09-23,39.2
2018-09-24,37.99
2018-09-25,48.93
2018-09-26,39.98
2018-09-27,45.1
2018-09-28,43.74
2018-09-29,40.42
2018-09-30,39.73
2018-10-01,48.92
2018-10-02,42.46
2018-10-03,48.68
2018-10-04,53.79
2018-10-05,52.41
2018-10-06,46.98
2018-10-07,45.57
2018-10-08,55.12
2018-10-09,56.44
2018-10-10,54.62
2018-10-11,53.38
2018-10-12,49.49
2018-10-13,44.54
2018-10-14,36.22
2018-10-15,49.62
2018-10-16,54.84
2018-10-17,55.02
2018-10-18,53.37
2018-10-19,53.63
2018-10-20,48.13
2018-10-21,45.79
2018-10-22,51.96
2018-10-23,49.18
2018-10-24,47.36
2018-10-25,47.55
2018-10-26,48.05
2018-10-27,45.12
2018-10-28,40.18
2018-10-29,43.43
2018-10-30,39.03
2018-10-31,44.03
2018-11-01,42.47
2018-11-02,46.75
2018-11-03,44.67
2018-11-04,42.16
2018-11-05,47.44
2018-11-06,47.12
2018-11-07,45.99
2018-11-08,49.26
2018-11-09,47.46
2018-11-10,39.93
2018-11-11,38.78
2018-11-12,46.35
2018-11-13,47.4
2018-11-14,49.1
2018-11-15,49.83
2018-11-16,49.1
2018-11-17,49.29
2018-11-18,46.11
2018-11-19,51.17
2018-11-20,53.08
2018-11-21,54.61
2018-11-22,61.03
2018-11-23,58.51
2018-11-24,50.27
2018-11-25,47.31
2018-11-26,55.54
2018-11-27,55.6
2018-11-28,46.5
2018-11-29,47.82
2018-11-30,48.36
2018-12-01,46.83
2018-12-02,41.76
2018-12-03,47.68
2018-12-04,48.08
2018-12-05,47.25
2018-12-06,46.47
2018-12-07,47.12
2018-12-08,40.46
2018-12-09,38.75
2018-12-10,40.45
2018-12-11,48.71
2018-12-12,52.95
2018-12-13,52.28
2018-12-14,54.79
2018-12-15,48.58
2018-12-16,47.25
2018-12-17,52.5
2018-12-18,50.42
2018-12-19,48.98
2018-12-20,49.38
2018-12-21,49.49
2018-12-22,42.97
2018-12-23,39.44
2018-12-24,41.14
2018-12-25,29.56
2018-12-26,42.34
2018-12-27,47.99
2018-12-28,47.87
2018-12-29,43.52
2018-12-30,42.72
2018-12-31,44.79
2019-01-01,20.57
2019-01-02,42.45
2019-01-03,60.01
2019-01-04,54.93
2019-01-05,50.67
2019-01-06,53.28
2019-01-07,63.51
2019-01-08,54.49
2019-01-09,56.9
2019-01-10,67.73
2019-01-11,57.2
2019-01-12,46.86
2019-01-13,37.81
2019-01-14,44.71
2019-01-15,49.65
2019-01-16,51.43
2019-01-17,51.82
2019-01-18,64.59
2019-01-19,61.85
2019-01-20,60.08
2019-01-21,71.73
2019-01-22,66.19
2019-01-23,73.82
2019-01-24,84.22
2019-01-25,68.46
2019-01-26,52.34
2019-01-27,47.42
2019-01-28,58.58
2019-01-29,62.08
2019-01-30,60.83
2019-01-31,60.84
2019-02-01,57.12
2019-02-02,51.15
2019-02-03,48.0
2019-02-04,52.97
2019-02-05,55.71
2019-02-06,53.06
2019-02-07,48.32
2019-02-08,48.62
2019-02-09,42.69
2019-02-10,32.44
2019-02-11,41.16
2019-02-12,49.33
2019-02-13,47.66
2019-02-14,49.96
2019-02-15,48.02
2019-02-16,42.76
2019-02-17,39.65
2019-02-18,47.44
2019-02-19,46.5
2019-02-20,46.74
2019-02-21,46.22
2019-02-22,46.83
2019-02-23,40.95
2019-02-24,40.39
2019-02-25,45.92
2019-02-26,44.59
2019-02-27,43.44
2019-02-28,40.92
2019-03-01,45.7
2019-03-02,39.86
2019-03-03,18.28
2019-03-04,24.99
2019-03-05,36.79
2019-03-06,37.21
2019-03-07,30.59
2019-03-08,33.56
2019-03-09,24.75
2019-03-10,19.85
2019-03-11,36.39
2019-03-12,36.59
2019-03-13,29.9
2019-03-14,33.46
2019-03-15,28.2
2019-03-16,19.68
2019-03-17,8.15
2019-03-18,35.13
2019-03-19,45.04
2019-03-20,41.81
2019-03-21,40.17
2019-03-22,40.45
2019-03-23,34.57
2019-03-24,31.27
2019-03-25,33.02
2019-03-26,37.32
2019-03-27,39.96
2019-03-28,42.21
2019-03-29,39.33
2019-03-30,34.65
2019-03-31,28.7
2019-04-01,38.33
2019-04-02,35.05
2019-04-03,42.3
2019-04-04,42.04
2019-04-05,42.53
2019-04-06,37.16
2019-04-07,35.79
2019-04-08,42.8
2019-04-09,42.37
2019-04-10,42.86
2019-04-11,45.06
2019-04-12,45.35
2019-04-13,41.0
2019-04-14,36.84
2019-04-15,43.01
2019-04-16,44.12
2019-04-17,42.02
2019-04-18,40.96
2019-04-19,36.89
2019-04-20,36.54
2019-04-21,31.76
2019-04-22,6.58
2019-04-23,28.05
2019-04-24,34.42
2019-04-25,38.81
2019-04-26,41.87
2019-04-27,32.22
2019-04-28,34.36
2019-04-29,43.74
2019-04-30,42.62
2019-05-01,26.68
2019-05-02,38.17
2019-05-03,40.95
2019-05-04,38.39
2019-05-05,31.71
2019-05-06,44.33
2019-05-07,49.58
2019-05-08,39.87
2019-05-09,44.75
2019-05-10,45.15
2019-05-11,37.25
2019-05-12,22.05
2019-05-13,40.69
2019-05-14,41.43
2019-05-15,41.55
2019-05-16,41.0
2019-05-17,41.9
2019-05-18,37.1
2019-05-19,35.15
2019-05-20,46.18
2019-05-21,42.44
2019-05-22,40.5
2019-05-23,42.03
2019-05-24,40.45
2019-05-25,36.62
2019-05-26,23.92
2019-05-27,37.92
2019-05-28,41.96
2019-05-29,40.51
2019-05-30,19.65
2019-05-31,36.16
2019-06-01,30.33
2019-06-02,20.33
2019-06-03,37.15
2019-06-04,38.13
2019-06-05,36.7
2019-06-06,36.08
2019-06-07,34.29
2019-06-08,16.91
2019-06-09,23.47
2019-06-10,30.13
2019-06-11,42.17
2019-06-12,43.09
2019-06-13,38.64
2019-06-14,41.27
2019-06-15,29.79
2019-06-16,29.62
2019-06-17,41.44
2019-06-18,41.77
2019-06-19,40.23
2019-06-20,36.4
2019-06-21,38.13
2019-06-22,31.67
2019-06-23,21.56
2019-06-24,34.6
2019-06-25,39.85
2019-06-26,37.49
2019-06-27,35.7
2019-06-28,41.82
2019-06-29,32.58
2019-06-30,15.01
2019-07-01,33.41
2019-07-02,34.28
2019-07-03,35.88
2019-07-04,34.48
2019-07-05,35.72
2019-07-06,28.96
2019-07-07,21.65
2019-07-08,35.49
2019-07-09,37.64
2019-07-10,41.81
2019-07-11,46.07
2019-07-12,44.33
2019-07-13,36.41
2019-07-14,32.97
2019-07-15,39.81
2019-07-16,43.76
2019-07-17,46.42
2019-07-18,44.22
2019-07-19,44.91
2019-07-20,36.01
2019-07-21,33.46
2019-07-22,44.51
2019-07-23,46.94
2019-07-24,50.62
2019-07-25,51.4
2019-07-26,46.8
2019-07-27,36.09
2019-07-28,34.77
2019-07-29,45.96
2019-07-30,43.81
2019-07-31,46.05
2019-08-01,45.79
2019-08-02,44.05
2019-08-03,37.22
2019-08-04,35.37
2019-08-05,45.87
2019-08-06,42.58
2019-08-07,41.53
2019-08-08,35.87
2019-08-09,38.27
2019-08-10,20.52
2019-08-11,16.49
2019-08-12,41.63
2019-08-13,38.1
2019-08-14,38.86
2019-08-15,31.34
2019-08-16,35.33
2019-08-17,26.85
2019-08-18,27.96
2019-08-19,36.34
2019-08-20,40.91
2019-08-21,40.93
2019-08-22,37.39
2019-08-23,37.67
2019-08-24,32.05
2019-08-25,31.33
2019-08-26,43.84
2019-08-27,45.29
2019-08-28,49.15
2019-08-29,45.8
2019-08-30,41.87
2019-08-31,33.37
2019-09-01,30.49
2019-09-02,39.2
2019-09-03,36.22
2019-09-04,34.1
2019-09-05,33.28
2019-09-06,33.36
2019-09-07,34.84
2019-09-08,34.92
2019-09-09,43.34
2019-09-10,36.76
2019-09-11,34.31
2019-09-12,38.18
2019-09-13,38.31
2019-09-14,35.96
2019-09-15,29.58
2019-09-16,44.22
2019-09-17,39.84
2019-09-18,40.53
2019-09-19,44.98
2019-09-20,45.65
2019-09-21,35.43
2019-09-22,31.49
2019-09-23,46.62
2019-09-24,47.44
2019-09-25,48.15
2019-09-26,43.31
2019-09-27,41.27
2019-09-28,31.14
2019-09-29,22.89
2019-09-30,39.64
2019-10-01,42.28
2019-10-02,42.39
2019-10-03,41.14
2019-10-04,43.77
2019-10-05,37.19
2019-10-06,33.06
2019-10-07,46.55
2019-10-08,38.13
2019-10-09,38.14
2019-10-10,32.83
2019-10-11,29.17
2019-10-12,28.76
2019-10-13,24.68
2019-10-14,40.39
2019-10-15,43.38
2019-10-16,39.89
2019-10-17,44.35
2019-10-18,38.16
2019-10-19,33.92
2019-10-20,35.26
2019-10-21,45.93
2019-10-22,46.95
2019-10-23,43.86
2019-10-24,39.09
2019-10-25,37.49
2019-10-26,30.54
2019-10-27,30.95
2019-10-28,45.14
2019-10-29,48.69
2019-10-30,49.0
2019-10-31,44.39
2019-11-01,32.46
2019-11-02,29.71
2019-11-03,30.28
2019-11-04,40.43
2019-11-05,43.65
2019-11-06,50.37
2019-11-07,43.06
2019-11-08,47.46
2019-11-09,40.56
2019-11-10,39.54
2019-11-11,42.94
2019-11-12,45.78
2019-11-13,49.53
2019-11-14,48.17
2019-11-15,43.98
2019-11-16,39.74
2019-11-17,37.94
2019-11-18,45.96
2019-11-19,48.59
2019-11-20,54.62
2019-11-21,50.14
2019-11-22,43.94
2019-11-23,32.55
2019-11-24,35.99
2019-11-25,48.69
2019-11-26,47.0
2019-11-27,41.75
2019-11-28,40.73
2019-11-29,42.66
2019-11-30,42.53
2019-12-01,42.78
2019-12-02,48.87
2019-12-03,51.9
2019-12-04,52.34
2019-12-05,47.87
2019-12-06,44.37
2019-12-07,36.27
2019-12-08,32.34
2019-12-09,42.73
2019-12-10,45.14
2019-12-11,46.9
2019-12-12,48.49
2019-12-13,44.26
2019-12-14,35.28
2019-12-15,33.49
2019-12-16,45.06
2019-12-17,43.44
2019-12-18,43.18
2019-12-19,37.36
2019-12-20,30.89
2019-12-21,29.68
2019-12-22,27.31
2019-12-23,26.53
2019-12-24,23.78
2019-12-25,24.11
2019-12-26,30.11
2019-12-27,37.91
2019-12-28,34.23
2019-12-29,29.96
2019-12-30,30.47
2019-12-31,33.2
2020-01-01,32.14
2020-01-02,37.9
2020-01-03,37.81
2020-01-04,31.23
2020-01-05,35.76
2020-01-06,39.04
2020-01-07,41.06
2020-01-08,44.12
2020-01-09,42.25
2020-01-10,41.54
2020-01-11,36.23
2020-01-12,32.77
2020-01-13,43.55
2020-01-14,42.47
2020-01-15,40.78
2020-01-16,42.76
2020-01-17,40.28
2020-01-18,37.95
2020-01-19,36.86
2020-01-20,45.75
2020-01-21,45.85
2020-01-22,47.31
2020-01-23,50.34
2020-01-24,49.88
2020-01-25,41.23
2020-01-26,37.07
2020-01-27,42.96
2020-01-28,40.34
2020-01-29,39.54
2020-01-30,40.48
2020-01-31,38.41
2020-02-01,35.4
2020-02-02,23.02
2020-02-03,31.98
2020-02-04,29.39
2020-02-05,36.31
2020-02-06,37.42
2020-02-07,37.18
2020-02-08,29.29
2020-02-09,24.94
2020-02-10,28.66
2020-02-11,25.29
2020-02-12,24.64
2020-02-13,34.71
2020-02-14,35.92
2020-02-15,25.4
2020-02-16,13.48
2020-02-17,27.9
2020-02-18,28.68
2020-02-19,32.87
2020-02-20,31.31
2020-02-21,29.41
2020-02-22,26.85
2020-02-23,14.74
2020-02-24,31.28
2020-02-25,30.13
2020-02-26,32.6
2020-02-27,37.64
2020-02-28,31.62
2020-02-29,22.04
2020-03-01,23.92
2020-03-02,34.2
2020-03-03,36.52
2020-03-04,38.86
2020-03-05,35.71
2020-03-06,31.51
2020-03-07,28.87
2020-03-08,20.78
2020-03-09,34.83
2020-03-10,29.24
2020-03-11,27.47
2020-03-12,26.83
2020-03-13,26.19
2020-03-14,29.76
2020-03-15,11.9
2020-03-16,32.61
2020-03-17,28.72
2020-03-18,26.83
2020-03-19,29.41
2020-03-20,24.36
2020-03-21,11.89
2020-03-22,5.44
2020-03-23,19.92
2020-03-24,20.14
2020-03-25,22.59
2020-03-26,22.25
2020-03-27,22.1
2020-03-28,14.87
2020-03-29,5.31
2020-03-30,23.04
2020-03-31,26.05
2020-04-01,23.19
2020-04-02,22.12
2020-04-03,22.92
2020-04-04,19.91
2020-04-05,9.14
2020-04-06,18.13
2020-04-07,23.56
2020-04-08,25.59
2020-04-09,23.82
2020-04-10,21.47
2020-04-11,19.46
2020-04-12,11.75
2020-04-13,-2.36
2020-04-14,21.3
2020-04-15,20.46
2020-04-16,24.53
2020-04-17,26.14
2020-04-18,19.58
2020-04-19,8.19
2020-04-20,12.04
2020-04-21,6.98
2020-04-22,11.47
2020-04-23,26.96
2020-04-24,19.18
2020-04-25,18.12
2020-04-26,19.06
2020-04-27,26.54
2020-04-28,25.21
2020-04-29,22.88
2020-04-30,18.43
2020-05-01,7.25
2020-05-02,12.38
2020-05-03,13.21
2020-05-04,23.99
2020-05-05,21.87
2020-05-06,21.17
2020-05-07,23.76
2020-05-08,23.8
2020-05-09,21.48
2020-05-10,11.83
2020-05-11,15.71
2020-05-12,22.13
2020-05-13,27.79
2020-05-14,23.59
2020-05-15,21.55
2020-05-16,16.66
2020-05-17,9.27
2020-05-18,20.96
2020-05-19,23.82
2020-05-20,28.99
2020-05-21,19.19
2020-05-22,19.01
2020-05-23,9.72
2020-05-24,-13.13
2020-05-25,18.94
2020-05-26,26.93
2020-05-27,22.29
2020-05-28,20.3
2020-05-29,22.08
2020-05-30,13.34
2020-05-31,4.37
2020-06-01,8.86
2020-06-02,24.95
2020-06-03,26.85
2020-06-04,25.99
2020-06-05,22.68
2020-06-06,8.16
2020-06-07,15.42
2020-06-08,31.07
2020-06-09,35.3
2020-06-10,32.1
2020-06-11,24.33
2020-06-12,21.32
2020-06-13,19.43
2020-06-14,18.28
2020-06-15,31.1
2020-06-16,36.01
2020-06-17,35.11
2020-06-18,31.73
2020-06-19,29.63
2020-06-20,22.72
2020-06-21,18.73
2020-06-22,29.73
2020-06-23,32.28
2020-06-24,34.7
2020-06-25,34.78
2020-06-26,34.9
2020-06-27,26.49
2020-06-28,18.75
2020-06-29,29.48
2020-06-30,26.53
2020-07-01,34.04
2020-07-02,38.13
2020-07-03,33.87
2020-07-04,18.7
2020-07-05,3.42
2020-07-06,24.88
2020-07-07,33.3
2020-07-08,41.24
2020-07-09,42.17
2020-07-10,36.45
2020-07-11,28.53
2020-07-12,24.94
2020-07-13,35.77
2020-07-14,36.47
2020-07-15,41.73
2020-07-16,42.97
2020-07-17,38.06
2020-07-18,29.32
2020-07-19,27.2
2020-07-20,34.39
2020-07-21,33.31
2020-07-22,35.74
2020-07-23,35.97
2020-07-24,32.7
2020-07-25,26.9
2020-07-26,21.6
2020-07-27,32.79
2020-07-28,30.43
2020-07-29,31.95
2020-07-30,36.25
2020-07-31,38.6
2020-08-01,29.17
2020-08-02,28.11
2020-08-03,37.64
2020-08-04,35.74
2020-08-05,30.96
2020-08-06,34.77
2020-08-07,35.67
2020-08-08,31.34
2020-08-09,27.97
2020-08-10,37.54
2020-08-11,36.07
2020-08-12,36.62
2020-08-13,38.83
2020-08-14,40.66
2020-08-15,31.18
2020-08-16,28.26
2020-08-17,39.71
2020-08-18,41.42
2020-08-19,38.67
2020-08-20,37.25
2020-08-21,32.57
2020-08-22,25.65
2020-08-23,19.71
2020-08-24,42.16
2020-08-25,36.79
2020-08-26,30.9
2020-08-27,47.79
2020-08-28,41.44
2020-08-29,36.31
2020-08-30,32.37
2020-08-31,51.92
2020-09-01,51.84
2020-09-02,49.9
2020-09-03,41.73
2020-09-04,40.52
2020-09-05,32.86
2020-09-06,33.78
2020-09-07,43.87
2020-09-08,40.68
2020-09-09,40.66
2020-09-10,48.73
2020-09-11,47.38
2020-09-12,35.91
2020-09-13,32.67
2020-09-14,52.11
2020-09-15,64.87
2020-09-16,52.8
2020-09-17,50.04
2020-09-18,45.71
2020-09-19,38.55
2020-09-20,38.63
2020-09-21,60.96
2020-09-22,57.13
2020-09-23,48.91
2020-09-24,44.31
2020-09-25,42.61
2020-09-26,32.44
2020-09-27,31.38
2020-09-28,48.57
2020-09-29,56.7
2020-09-30,49.21
2020-10-01,43.18
2020-10-02,35.58
2020-10-03,21.4
2020-10-04,8.34
2020-10-05,35.94
2020-10-06,35.23
2020-10-07,37.41
2020-10-08,33.22
2020-10-09,42.25
2020-10-10,32.12
2020-10-11,31.56
2020-10-12,47.28
2020-10-13,46.07
2020-10-14,36.91
2020-10-15,42.77
2020-10-16,47.48
2020-10-17,40.41
2020-10-18,33.33
2020-10-19,43.85
2020-10-20,36.53
2020-10-21,35.15
2020-10-22,38.15
2020-10-23,44.64
2020-10-24,29.32
2020-10-25,17.23
2020-10-26,39.18
2020-10-27,35.63
2020-10-28,33.57
2020-10-29,34.74
2020-10-30,33.3
2020-10-31,30.42
2020-11-01,17.69
2020-11-02,27.06
2020-11-03,36.77
2020-11-04,40.18
2020-11-05,39.34
2020-11-06,40.77
2020-11-07,35.35
2020-11-08,34.72
2020-11-09,43.84
2020-11-10,47.71
2020-11-11,44.46
2020-11-12,40.39
2020-11-13,41.23
2020-11-14,34.46
2020-11-15,18.15
2020-11-16,36.68
2020-11-17,40.46
2020-11-18,40.23
2020-11-19,38.81
2020-11-20,43.77
2020-11-21,35.55
2020-11-22,33.73
2020-11-23,46.77
2020-11-24,45.95
2020-11-25,47.89
2020-11-26,56.05
2020-11-27,63.21
2020-11-28,46.11
2020-11-29,45.36
2020-11-30,56.74
2020-12-01,56.45
2020-12-02,71.75
2020-12-03,55.76
2020-12-04,52.82
2020-12-05,49.05
2020-12-06,45.31
2020-12-07,54.63
2020-12-08,65.81
2020-12-09,77.55
2020-12-10,72.62
2020-12-11,50.4
2020-12-12,46.54
2020-12-13,43.08
2020-12-14,48.89
2020-12-15,53.39
2020-12-16,56.61
2020-12-17,60.0
2020-12-18,55.29
2020-12-19,43.78
2020-12-20,43.71
2020-12-21,51.7
2020-12-22,50.95
2020-12-23,46.75
2020-12-24,33.49
2020-12-25,34.73
2020-12-26,29.42
2020-12-27,25.29
2020-12-28,42.89
2020-12-29,47.24
2020-12-30,46.82
2020-12-31,48.05
2021-01-01,47.2
2021-01-02,52.07
2021-01-03,42.7
2021-01-04,55.23
2021-01-05,56.32
2021-01-06,56.29
2021-01-07,71.39
2021-01-08,78.24
2021-01-09,59.72
2021-01-10,53.01
2021-01-11,57.77
2021-01-12,56.96
2021-01-13,57.77
2021-01-14,71.56
2021-01-15,76.6
2021-01-16,56.24
2021-01-17,54.34
2021-01-18,64.61
2021-01-19,65.82
2021-01-20,57.43
2021-01-21,56.1
2021-01-22,53.01
2021-01-23,51.88
2021-01-24,49.89
2021-01-25,63.78
2021-01-26,61.93
2021-01-27,59.47
2021-01-28,56.07
2021-01-29,51.37
2021-01-30,47.95
2021-01-31,46.55
2021-02-01,58.24
2021-02-02,54.99
2021-02-03,45.91
2021-02-04,51.12
2021-02-05,51.26
2021-02-06,36.95
2021-02-07,23.09
2021-02-08,48.57
2021-02-09,63.88
2021-02-10,68.98
2021-02-11,77.74
2021-02-12,63.66
2021-02-13,54.43
2021-02-14,47.94
2021-02-15,56.24
2021-02-16,57.9
2021-02-17,54.6
2021-02-18,51.7
2021-02-19,51.43
2021-02-20,38.07
2021-02-21,34.59
2021-02-22,51.33
2021-02-23,47.5
2021-02-24,46.8
2021-02-25,47.59
2021-02-26,48.39
2021-02-27,44.18
2021-02-28,41.9
2021-03-01,52.98
2021-03-02,55.32
2021-03-03,53.81
2021-03-04,53.01
2021-03-05,53.14
2021-03-06,45.37
2021-03-07,44.94
2021-03-08,60.77
2021-03-09,61.34
2021-03-10,54.72
2021-03-11,49.85
2021-03-12,47.87
2021-03-13,38.23
2021-03-14,33.31
2021-03-15,50.89
2021-03-16,56.93
2021-03-17,59.19
2021-03-18,64.58
2021-03-19,61.95
2021-03-20,51.59
2021-03-21,41.61
2021-03-22,60.93
2021-03-23,62.48
2021-03-24,60.39
2021-03-25,63.01
2021-03-26,59.42
2021-03-27,45.85
2021-03-28,40.83
2021-03-29,52.42
2021-03-30,57.28
2021-03-31,58.75
2021-04-01,54.8
2021-04-02,43.27
2021-04-03,41.3
2021-04-04,32.73
2021-04-05,17.84
2021-04-06,53.97
2021-04-07,56.91
2021-04-08,61.85
2021-04-09,62.33
2021-04-10,58.02
2021-04-11,48.48
2021-04-12,65.85
2021-04-13,68.64
2021-04-14,76.0
2021-04-15,75.21
2021-04-16,71.55
2021-04-17,63.23
2021-04-18,63.12
2021-04-19,81.13
2021-04-20,82.55
2021-04-21,76.16
2021-04-22,66.15
2021-04-23,66.62
2021-04-24,54.12
2021-04-25,43.0
2021-04-26,67.66
2021-04-27,69.02
2021-04-28,67.06
2021-04-29,68.59
2021-04-30,71.05
2021-05-01,57.41
2021-05-02,46.6
2021-05-03,63.22
2021-05-04,37.11
2021-05-05,47.29
2021-05-06,68.01
2021-05-07,69.21
2021-05-08,48.72
2021-05-09,9.74
2021-05-10,60.96
2021-05-11,71.86
2021-05-12,69.4
2021-05-13,59.25
2021-05-14,68.3
2021-05-15,60.18
2021-05-16,42.64
2021-05-17,70.94
2021-05-18,74.54
2021-05-19,77.23
2021-05-20,68.77
2021-05-21,39.17
2021-05-22,18.31
2021-05-23,22.35
2021-05-24,28.27
2021-05-25,60.98
2021-05-26,66.77
2021-05-27,72.24
2021-05-28,74.61
2021-05-29,56.84
2021-05-30,41.3
2021-05-31,68.96
2021-06-01,68.66
2021-06-02,65.67
2021-06-03,62.72
2021-06-04,72.1
2021-06-05,61.38
2021-06-06,55.8
2021-06-07,76.59
2021-06-08,77.05
2021-06-09,77.5
2021-06-10,78.52
2021-06-11,76.07
2021-06-12,39.9
2021-06-13,27.56
2021-06-14,76.41
2021-06-15,82.75
2021-06-16,84.06
2021-06-17,80.69
2021-06-18,80.95
2021-06-19,69.22
2021-06-20,56.23
2021-06-21,80.86
2021-06-22,84.59
2021-06-23,93.64
2021-06-24,96.54
2021-06-25,89.53
2021-06-26,76.76
2021-06-27,64.77
2021-06-28,88.44
2021-06-29,92.02
2021-06-30,91.82
2021-07-01,89.57
2021-07-02,98.26
2021-07-03,84.38
2021-07-04,80.55
2021-07-05,94.78
2021-07-06,85.59
2021-07-07,100.56
2021-07-08,107.81
2021-07-09,91.68
2021-07-10,80.91
2021-07-11,77.8
2021-07-12,92.59
2021-07-13,93.68
2021-07-14,87.54
2021-07-15,88.19
2021-07-16,85.55
2021-07-17,64.2
2021-07-18,49.67
2021-07-19,88.91
2021-07-20,91.75
2021-07-21,94.05
2021-07-22,90.61
2021-07-23,88.67
2021-07-24,73.96
2021-07-25,63.68
2021-07-26,89.26
2021-07-27,87.0
2021-07-28,81.7
2021-07-29,69.72
2021-07-30,72.7
2021-07-31,46.58
2021-08-01,58.17
2021-08-02,79.16
2021-08-03,96.2
2021-08-04,97.25
2021-08-05,91.46
2021-08-06,67.96
2021-08-07,58.19
2021-08-08,16.62
2021-08-09,73.63
2021-08-10,90.46
2021-08-11,101.16
2021-08-12,104.3
2021-08-13,94.07
2021-08-14,67.38
2021-08-15,58.58
2021-08-16,70.69
2021-08-17,64.1
2021-08-18,78.73
2021-08-19,94.94
2021-08-20,102.97
2021-08-21,87.97
2021-08-22,73.72
2021-08-23,91.18
2021-08-24,95.73
2021-08-25,85.91
2021-08-26,92.31
2021-08-27,94.12
2021-08-28,83.62
2021-08-29,76.28
2021-08-30,103.38
2021-08-31,109.45
2021-09-01,112.89
2021-09-02,118.24
2021-09-03,110.37
2021-09-04,104.66
2021-09-05,94.56
2021-09-06,127.56
2021-09-07,129.25
2021-09-08,123.43
2021-09-09,131.13
2021-09-10,138.13
2021-09-11,123.65
2021-09-12,108.22
2021-09-13,142.56
2021-09-14,148.2
2021-09-15,166.44
2021-09-16,164.12
2021-09-17,160.0
2021-09-18,136.92
2021-09-19,110.21
2021-09-20,157.71
2021-09-21,151.28
2021-09-22,148.26
2021-09-23,131.52
2021-09-24,129.76
2021-09-25,138.28
2021-09-26,125.7
2021-09-27,151.52
2021-09-28,162.78
2021-09-29,153.38
2021-09-30,152.45
2021-10-01,143.1
2021-10-02,107.88
2021-10-03,68.42
2021-10-04,173.49
2021-10-05,160.13
2021-10-06,196.14
2021-10-07,293.35
2021-10-08,208.77
2021-10-09,163.35
2021-10-10,158.92
2021-10-11,186.06
2021-10-12,186.54
2021-10-13,194.75
2021-10-14,185.85
2021-10-15,189.33
2021-10-16,177.95
2021-10-17,161.93
2021-10-18,205.76
2021-10-19,175.68
2021-10-20,153.19
2021-10-21,157.48
2021-10-22,187.54
2021-10-23,169.08
2021-10-24,147.87
2021-10-25,197.32
2021-10-26,200.58
2021-10-27,212.07
2021-10-28,191.34
2021-10-29,162.88
2021-10-30,118.05
2021-10-31,91.97
2021-11-01,107.51
2021-11-02,204.17
2021-11-03,200.5
2021-11-04,179.61
2021-11-05,176.28
2021-11-06,148.67
2021-11-07,124.65
2021-11-08,189.94
2021-11-09,193.99
2021-11-10,194.2
2021-11-11,194.87
2021-11-12,193.41
2021-11-13,174.44
2021-11-14,168.07
2021-11-15,219.46
2021-11-16,235.73
2021-11-17,206.46
2021-11-18,215.45
2021-11-19,210.14
2021-11-20,193.67
2021-11-21,207.29
2021-11-22,250.65
2021-11-23,261.61
2021-11-24,291.33
2021-11-25,270.22
2021-11-26,243.4
2021-11-27,220.62
2021-11-28,210.72
2021-11-29,286.31
2021-11-30,222.26
2021-12-01,238.01
2021-12-02,263.02
2021-12-03,230.95
2021-12-04,209.74
