Date,Electricity_Price_EUR_per_MWh
2017-04-02,28.85
2017-04-03,39.32
2017-04-04,40.06
2017-04-05,35.78
2017-04-06,33.58
2017-04-07,36.23
2017-04-08,36.61
2017-04-09,29.76
2017-04-10,32.96
2017-04-11,30.23
2017-04-12,29.64
2017-04-13,32.17
2017-04-14,32.01
2017-04-15,27.14
2017-04-16,25.66
2017-04-17,28.31
2017-04-18,33.41
2017-04-19,36.24
2017-04-20,39.31
2017-04-21,33.31
2017-04-22,26.74
2017-04-23,27.68
2017-04-24,34.19
2017-04-25,37.24
2017-04-26,39.33
2017-04-27,38.78
2017-04-28,37.4
2017-04-29,32.12
2017-04-30,27.63
2017-05-01,26.48
2017-05-02,29.04
2017-05-03,29.38
2017-05-04,29.72
2017-05-05,36.17
2017-05-06,33.3
2017-05-07,28.31
2017-05-08,33.84
2017-05-09,37.73
2017-05-10,38.63
2017-05-11,36.71
2017-05-12,36.15
2017-05-13,36.29
2017-05-14,33.41
2017-05-15,41.85
2017-05-16,40.25
2017-05-17,40.76
2017-05-18,36.77
2017-05-19,36.19
2017-05-20,35.32
2017-05-21,27.68
2017-05-22,38.97
2017-05-23,42.03
2017-05-24,39.39
2017-05-25,38.51
2017-05-26,39.03
2017-05-27,35.67
2017-05-28,29.39
2017-05-29,37.7
2017-05-30,42.08
2017-05-31,33.28
2017-06-01,35.61
2017-06-02,40.05
2017-06-03,52.44
2017-06-04,30.09
2017-06-05,37.75
2017-06-06,35.29
2017-06-07,34.81
2017-06-08,37.89
2017-06-09,41.14
2017-06-10,40.17
2017-06-11,32.74
2017-06-12,31.43
2017-06-13,30.95
2017-06-14,37.24
2017-06-15,33.56
2017-06-16,33.52
2017-06-17,33.87
2017-06-18,34.99
2017-06-19,41.14
2017-06-20,37.82
2017-06-21,37.04
2017-06-22,37.7
2017-06-23,33.35
2017-06-24,30.66
2017-06-25,28.53
2017-06-26,34.76
2017-06-27,40.64
2017-06-28,37.37
2017-06-29,36.93
2017-06-30,32.78
2017-07-01,30.36
2017-07-02,29.34
2017-07-03,35.24
2017-07-04,34.24
2017-07-05,39.31
2017-07-06,41.33
2017-07-07,41.25
2017-07-08,33.43
2017-07-09,33.75
2017-07-10,41.72
2017-07-11,38.79
2017-07-12,41.62
2017-07-13,33.44
2017-07-14,39.48
2017-07-15,32.02
2017-07-16,30.15
2017-07-17,39.05
2017-07-18,38.82
2017-07-19,42.46
2017-07-20,40.44
2017-07-21,39.09
2017-07-22,35.51
2017-07-23,29.86
2017-07-24,38.88
2017-07-25,36.14
2017-07-26,37.97
2017-07-27,37.02
2017-07-28,36.9
2017-07-29,32.16
2017-07-30,30.32
2017-07-31,38.28
2017-08-01,40.41
2017-08-02,40.07
2017-08-03,54.58
2017-08-04,36.75
2017-08-05,32.99
2017-08-06,30.52
2017-08-07,38.96
2017-08-08,35.89
2017-08-09,38.69
2017-08-10,39.05
2017-08-11,46.11
2017-08-12,31.0
2017-08-13,31.39
2017-08-14,34.18
2017-08-15,30.55
2017-08-16,38.08
2017-08-17,38.77
2017-08-18,41.66
2017-08-19,32.66
2017-08-20,30.62
2017-08-21,36.8
2017-08-22,41.38
2017-08-23,43.52
2017-08-24,40.73
2017-08-25,38.58
2017-08-26,54.57
2017-08-27,34.63
2017-08-28,42.07
2017-08-29,38.93
